,ctripid,expgroup,group,personid,week,quitjob,change_date,year_week
4430,S14007,1,2,14007,22.0,,,
4431,S14007,1,2,14007,23.0,,,
4432,S14007,1,2,14007,24.0,,,
4433,S14007,1,2,14007,25.0,,,
4434,S14007,1,2,14007,26.0,,,
4435,S14007,1,2,14007,27.0,,,
4436,S14007,1,2,14007,28.0,,,
4437,S14007,1,2,14007,29.0,,,
4438,S14007,1,2,14007,30.0,,,
4439,S14007,1,2,14007,31.0,,,
4440,S14007,1,2,14007,32.0,,,
4441,S14007,1,2,14007,33.0,,,
4442,S14007,1,2,14007,34.0,,,
4443,S14007,1,2,14007,35.0,,,
4444,S14007,1,2,14007,36.0,,,
4445,S14007,1,2,14007,37.0,,,
4446,S14154,1,2,14154,0.0,,,
4447,S14154,1,2,14154,1.0,,,
4448,S14154,1,2,14154,2.0,,,
4449,S14154,1,2,14154,3.0,,,
4450,S14154,1,2,14154,4.0,,,
4451,S14154,1,2,14154,5.0,,,
4452,S14154,1,2,14154,6.0,,,
4453,S14154,1,2,14154,7.0,,,
4454,S14154,1,2,14154,8.0,,,
4455,S14154,1,2,14154,9.0,,,
4456,S14154,1,2,14154,10.0,,,
4457,S14154,1,2,14154,11.0,,,
4458,S14154,1,2,14154,12.0,,,
4459,S14154,1,2,14154,13.0,,,
4460,S14154,1,2,14154,14.0,,,
4461,S14154,1,2,14154,15.0,,,
4462,S14154,1,2,14154,16.0,,,
4463,S14154,1,2,14154,17.0,,,
4464,S14154,1,2,14154,18.0,,,
4465,S14154,1,2,14154,19.0,,,
4466,S14154,1,2,14154,20.0,,,
4467,S14154,1,2,14154,21.0,,,
4468,S14154,1,2,14154,22.0,,,
4469,S14154,1,2,14154,23.0,,,
4470,S14154,1,2,14154,24.0,,,
4471,S14154,1,2,14154,25.0,,,
4472,S14154,1,2,14154,26.0,,,
4473,S14154,1,2,14154,27.0,,,
4474,S14154,1,2,14154,28.0,,,
4475,S14154,1,2,14154,29.0,,,
4476,S14154,1,2,14154,30.0,,,
4477,S14154,1,2,14154,31.0,,,
4478,S14154,1,2,14154,32.0,,,
4479,S14154,1,2,14154,33.0,,,
4480,S14154,1,2,14154,34.0,,,
4481,S14154,1,2,14154,35.0,,,
4482,S14154,1,2,14154,36.0,,,
4483,S14154,1,2,14154,37.0,,,
4484,S14224,1,2,14224,0.0,,,
4485,S14224,1,2,14224,1.0,,,
4486,S14224,1,2,14224,2.0,,,
4487,S14224,1,2,14224,3.0,,,
4488,S14224,1,2,14224,4.0,,,
4489,S14224,1,2,14224,5.0,,,
4490,S14224,1,2,14224,6.0,1.0,18638.0,201102.0
4491,S14224,1,2,14224,7.0,,,
4492,S14224,1,2,14224,8.0,,,
4493,S14224,1,2,14224,9.0,,,
4494,S14224,1,2,14224,10.0,,,
4495,S14224,1,2,14224,11.0,,,
4496,S14224,1,2,14224,12.0,,,
4497,S14224,1,2,14224,13.0,,,
4498,S14224,1,2,14224,14.0,,,
4499,S14224,1,2,14224,15.0,,,
4500,S14224,1,2,14224,16.0,,,
4501,S14224,1,2,14224,17.0,,,
4502,S14224,1,2,14224,18.0,,,
4503,S14224,1,2,14224,19.0,,,
4504,S14224,1,2,14224,20.0,,,
4505,S14224,1,2,14224,21.0,,,
4506,S14224,1,2,14224,22.0,,,
4507,S14224,1,2,14224,23.0,,,
4508,S14224,1,2,14224,24.0,,,
4509,S14224,1,2,14224,25.0,,,
4510,S14224,1,2,14224,26.0,,,
4511,S14224,1,2,14224,27.0,,,
4512,S14224,1,2,14224,28.0,,,
4513,S14224,1,2,14224,29.0,,,
4514,S14224,1,2,14224,30.0,,,
4515,S14224,1,2,14224,31.0,,,
4516,S14224,1,2,14224,32.0,,,
4517,S14224,1,2,14224,33.0,,,
4518,S14224,1,2,14224,34.0,,,
4519,S14224,1,2,14224,35.0,,,
4520,S14224,1,2,14224,36.0,,,
4521,S14224,1,2,14224,37.0,,,
4522,S14486,1,2,14486,0.0,,,
4523,S14486,1,2,14486,1.0,,,
4524,S14486,1,2,14486,2.0,,,
4525,S14486,1,2,14486,3.0,,,
4526,S14486,1,2,14486,4.0,,,
4527,S14486,1,2,14486,5.0,,,
4528,S14486,1,2,14486,6.0,,,
4529,S14486,1,2,14486,7.0,,,
4530,S14486,1,2,14486,8.0,,,
4531,S14486,1,2,14486,9.0,,,
4532,S14486,1,2,14486,10.0,,,
4533,S14486,1,2,14486,11.0,,,
4534,S14486,1,2,14486,12.0,,,
4535,S14486,1,2,14486,13.0,,,
4536,S14486,1,2,14486,14.0,,,
4537,S14486,1,2,14486,15.0,,,
4538,S14486,1,2,14486,16.0,,,
4539,S14486,1,2,14486,17.0,,,
4540,S14486,1,2,14486,18.0,,,
4541,S14486,1,2,14486,19.0,,,
4542,S14486,1,2,14486,20.0,,,
4543,S14486,1,2,14486,21.0,,,
4544,S14486,1,2,14486,22.0,,,
4545,S14486,1,2,14486,23.0,,,
4546,S14486,1,2,14486,24.0,,,
4547,S14486,1,2,14486,25.0,,,
4548,S14486,1,2,14486,26.0,,,
4549,S14486,1,2,14486,27.0,,,
4550,S14486,1,2,14486,28.0,,,
4551,S14486,1,2,14486,29.0,,,
4552,S14486,1,2,14486,30.0,,,
4553,S14486,1,2,14486,31.0,,,
4554,S14486,1,2,14486,32.0,,,
4555,S14486,1,2,14486,33.0,,,
4556,S14486,1,2,14486,34.0,,,
4557,S14486,1,2,14486,35.0,,,
4558,S14486,1,2,14486,36.0,,,
4559,S14486,1,2,14486,37.0,,,
4560,S14568,0,1,14568,0.0,,,
4561,S14568,0,1,14568,1.0,,,
4562,S14568,0,1,14568,2.0,,,
4563,S14568,0,1,14568,3.0,,,
4564,S14568,0,1,14568,4.0,,,
4565,S14568,0,1,14568,5.0,,,
4566,S14568,0,1,14568,6.0,,,
4567,S14568,0,1,14568,7.0,,,
4568,S14568,0,1,14568,8.0,,,
4569,S14568,0,1,14568,9.0,,,
4570,S14568,0,1,14568,10.0,,,
4571,S14568,0,1,14568,11.0,,,
4572,S14568,0,1,14568,12.0,,,
4573,S14568,0,1,14568,13.0,,,
4574,S14568,0,1,14568,14.0,,,
4575,S14568,0,1,14568,15.0,,,
4576,S14568,0,1,14568,16.0,,,
4577,S14568,0,1,14568,17.0,,,
4578,S14568,0,1,14568,18.0,,,
4579,S14568,0,1,14568,19.0,,,
4580,S14568,0,1,14568,20.0,,,
4581,S14568,0,1,14568,21.0,,,
4582,S14568,0,1,14568,22.0,,,
4583,S14568,0,1,14568,23.0,,,
4584,S14568,0,1,14568,24.0,,,
4585,S14568,0,1,14568,25.0,,,
4586,S14568,0,1,14568,26.0,,,
4587,S14568,0,1,14568,27.0,,,
4588,S14568,0,1,14568,28.0,,,
4589,S14568,0,1,14568,29.0,,,
4590,S14568,0,1,14568,30.0,,,
4591,S14568,0,1,14568,31.0,,,
4592,S14568,0,1,14568,32.0,,,
4593,S14568,0,1,14568,33.0,,,
4594,S14568,0,1,14568,34.0,,,
4595,S14568,0,1,14568,35.0,,,
4596,S14568,0,1,14568,36.0,,,
4597,S14568,0,1,14568,37.0,,,
4598,S14575,0,1,14575,0.0,,,
4599,S14575,0,1,14575,1.0,,,
4600,S14575,0,1,14575,2.0,,,
4601,S14575,0,1,14575,3.0,,,
4602,S14575,0,1,14575,4.0,,,
4603,S14575,0,1,14575,5.0,,,
4604,S14575,0,1,14575,6.0,,,
4605,S14575,0,1,14575,7.0,,,
4606,S14575,0,1,14575,8.0,,,
4607,S14575,0,1,14575,9.0,,,
4608,S14575,0,1,14575,10.0,,,
4609,S14575,0,1,14575,11.0,,,
4610,S14575,0,1,14575,12.0,,,
4611,S14575,0,1,14575,13.0,,,
4612,S14575,0,1,14575,14.0,,,
4613,S14575,0,1,14575,15.0,,,
4614,S14575,0,1,14575,16.0,,,
4615,S14575,0,1,14575,17.0,,,
4616,S14575,0,1,14575,18.0,,,
4617,S14575,0,1,14575,19.0,,,
4618,S14575,0,1,14575,20.0,1.0,18738.0,201116.0
4619,S14575,0,1,14575,21.0,,,
4620,S14575,0,1,14575,22.0,,,
4621,S14575,0,1,14575,23.0,,,
4622,S14575,0,1,14575,24.0,,,
4623,S14575,0,1,14575,25.0,,,
4624,S14575,0,1,14575,26.0,,,
4625,S14575,0,1,14575,27.0,,,
4626,S14575,0,1,14575,28.0,,,
4627,S14575,0,1,14575,29.0,,,
4628,S14575,0,1,14575,30.0,,,
4629,S14575,0,1,14575,31.0,,,
4630,S14575,0,1,14575,32.0,,,
4631,S14575,0,1,14575,33.0,,,
4632,S14575,0,1,14575,34.0,,,
4633,S14575,0,1,14575,35.0,,,
4634,S14575,0,1,14575,36.0,,,
4635,S14575,0,1,14575,37.0,,,
4636,S14615,1,2,14615,0.0,,,
4637,S14615,1,2,14615,1.0,,,
4638,S14615,1,2,14615,2.0,,,
4639,S14615,1,2,14615,3.0,,,
4640,S14615,1,2,14615,4.0,,,
4641,S14615,1,2,14615,5.0,,,
4642,S14615,1,2,14615,6.0,,,
4643,S14615,1,2,14615,7.0,,,
4644,S14615,1,2,14615,8.0,,,
4645,S14615,1,2,14615,9.0,,,
4646,S14615,1,2,14615,10.0,,,
4647,S14615,1,2,14615,11.0,,,
4648,S14615,1,2,14615,12.0,,,
4649,S14615,1,2,14615,13.0,,,
4650,S14615,1,2,14615,14.0,,,
4651,S14615,1,2,14615,15.0,,,
4652,S14615,1,2,14615,16.0,,,
4653,S14615,1,2,14615,17.0,,,
4654,S14615,1,2,14615,18.0,,,
4655,S14615,1,2,14615,19.0,,,
4656,S14615,1,2,14615,20.0,,,
4657,S14615,1,2,14615,21.0,,,
4658,S14615,1,2,14615,22.0,,,
4659,S14615,1,2,14615,23.0,,,
4660,S14615,1,2,14615,24.0,,,
4661,S14615,1,2,14615,25.0,,,
4662,S14615,1,2,14615,26.0,,,
4663,S14615,1,2,14615,27.0,,,
4664,S14615,1,2,14615,28.0,,,
4665,S14615,1,2,14615,29.0,,,
4666,S14615,1,2,14615,30.0,,,
4667,S14615,1,2,14615,31.0,,,
4668,S14615,1,2,14615,32.0,,,
4669,S14615,1,2,14615,33.0,,,
4670,S14615,1,2,14615,34.0,,,
4671,S14615,1,2,14615,35.0,,,
4672,S14615,1,2,14615,36.0,,,
4673,S14615,1,2,14615,37.0,,,
4674,S14646,1,1,14646,0.0,,,
4675,S14646,1,1,14646,1.0,,,
4676,S14646,1,1,14646,2.0,,,
4677,S14646,1,1,14646,3.0,,,
4678,S14646,1,1,14646,4.0,,,
4679,S14646,1,1,14646,5.0,,,
4680,S14646,1,1,14646,6.0,,,
4681,S14646,1,1,14646,7.0,,,
4682,S14646,1,1,14646,8.0,,,
4683,S14646,1,1,14646,9.0,,,
4684,S14646,1,1,14646,10.0,,,
4685,S14646,1,1,14646,11.0,,,
4686,S14646,1,1,14646,12.0,,,
4687,S14646,1,1,14646,13.0,,,
4688,S14646,1,1,14646,14.0,,,
4689,S14646,1,1,14646,15.0,,,
4690,S14646,1,1,14646,16.0,,,
4691,S14646,1,1,14646,17.0,,,
4692,S14646,1,1,14646,18.0,,,
4693,S14646,1,1,14646,19.0,,,
4694,S14646,1,1,14646,20.0,,,
4695,S14646,1,1,14646,21.0,,,
4696,S14646,1,1,14646,22.0,,,
4697,S14646,1,1,14646,23.0,,,
4698,S14646,1,1,14646,24.0,,,
4699,S14646,1,1,14646,25.0,,,
4700,S14646,1,1,14646,26.0,,,
4701,S14646,1,1,14646,27.0,,,
4702,S14646,1,1,14646,28.0,,,
4703,S14646,1,1,14646,29.0,,,
4704,S14646,1,1,14646,30.0,,,
4705,S14646,1,1,14646,31.0,,,
4706,S14646,1,1,14646,32.0,,,
4707,S14646,1,1,14646,33.0,,,
4708,S14646,1,1,14646,34.0,,,
4709,S14646,1,1,14646,35.0,,,
4710,S14646,1,1,14646,36.0,,,
4711,S14646,1,1,14646,37.0,,,
4712,S14898,1,2,14898,0.0,,,
4713,S14898,1,2,14898,1.0,,,
4714,S14898,1,2,14898,2.0,,,
4715,S14898,1,2,14898,3.0,,,
4716,S14898,1,2,14898,4.0,,,
4717,S14898,1,2,14898,5.0,,,
4718,S14898,1,2,14898,6.0,,,
4719,S14898,1,2,14898,7.0,,,
4720,S14898,1,2,14898,8.0,,,
4721,S14898,1,2,14898,9.0,,,
4722,S14898,1,2,14898,10.0,,,
4723,S14898,1,2,14898,11.0,,,
4724,S14898,1,2,14898,12.0,,,
4725,S14898,1,2,14898,13.0,,,
4726,S14898,1,2,14898,14.0,,,
4727,S14898,1,2,14898,15.0,,,
4728,S14898,1,2,14898,16.0,,,
4729,S14898,1,2,14898,17.0,,,
4730,S14898,1,2,14898,18.0,,,
4731,S14898,1,2,14898,19.0,,,
4732,S14898,1,2,14898,20.0,,,
4733,S14898,1,2,14898,21.0,,,
4734,S14898,1,2,14898,22.0,,,
4735,S14898,1,2,14898,23.0,,,
4736,S14898,1,2,14898,24.0,,,
4737,S14898,1,2,14898,25.0,,,
4738,S14898,1,2,14898,26.0,,,
4739,S14898,1,2,14898,27.0,,,
4740,S14898,1,2,14898,28.0,,,
4741,S14898,1,2,14898,29.0,,,
4742,S14898,1,2,14898,30.0,,,
4743,S14898,1,2,14898,31.0,,,
4744,S14898,1,2,14898,32.0,,,
4745,S14898,1,2,14898,33.0,,,
4746,S14898,1,2,14898,34.0,,,
4747,S14898,1,2,14898,35.0,,,
4748,S14898,1,2,14898,36.0,,,
4749,S14898,1,2,14898,37.0,,,
4750,S14944,0,1,14944,0.0,,,
4751,S14944,0,1,14944,1.0,,,
4752,S14944,0,1,14944,2.0,,,
4753,S14944,0,1,14944,3.0,,,
4754,S14944,0,1,14944,4.0,,,
4755,S14944,0,1,14944,5.0,,,
4756,S14944,0,1,14944,6.0,,,
4757,S14944,0,1,14944,7.0,,,
4758,S14944,0,1,14944,8.0,,,
4759,S14944,0,1,14944,9.0,,,
4760,S14944,0,1,14944,10.0,,,
4761,S14944,0,1,14944,11.0,,,
4762,S14944,0,1,14944,12.0,,,
4763,S14944,0,1,14944,13.0,,,
4764,S14944,0,1,14944,14.0,,,
4765,S14944,0,1,14944,15.0,,,
4766,S14944,0,1,14944,16.0,,,
4767,S14944,0,1,14944,17.0,,,
4768,S14944,0,1,14944,18.0,,,
4769,S14944,0,1,14944,19.0,,,
4770,S14944,0,1,14944,20.0,,,
4771,S14944,0,1,14944,21.0,,,
4772,S14944,0,1,14944,22.0,,,
4773,S14944,0,1,14944,23.0,,,
4774,S14944,0,1,14944,24.0,,,
4775,S14944,0,1,14944,25.0,,,
4776,S14944,0,1,14944,26.0,,,
4777,S14944,0,1,14944,27.0,,,
4778,S14944,0,1,14944,28.0,,,
4779,S14944,0,1,14944,29.0,,,
4780,S14944,0,1,14944,30.0,,,
4781,S14944,0,1,14944,31.0,,,
4782,S14944,0,1,14944,32.0,,,
4783,S14944,0,1,14944,33.0,,,
4784,S14944,0,1,14944,34.0,,,
4785,S14944,0,1,14944,35.0,,,
4786,S14944,0,1,14944,36.0,,,
4787,S14944,0,1,14944,37.0,,,
4788,S14968,1,1,14968,0.0,,,
4789,S14968,1,1,14968,1.0,,,
4790,S14968,1,1,14968,2.0,,,
4791,S14968,1,1,14968,3.0,,,
4792,S14968,1,1,14968,4.0,,,
4793,S14968,1,1,14968,5.0,,,
4794,S14968,1,1,14968,6.0,,,
4795,S14968,1,1,14968,7.0,,,
4796,S14968,1,1,14968,8.0,,,
4797,S14968,1,1,14968,9.0,,,
4798,S14968,1,1,14968,10.0,,,
4799,S14968,1,1,14968,11.0,,,
4800,S14968,1,1,14968,12.0,,,
4801,S14968,1,1,14968,13.0,,,
4802,S14968,1,1,14968,14.0,,,
4803,S14968,1,1,14968,15.0,,,
4804,S14968,1,1,14968,16.0,,,
4805,S14968,1,1,14968,17.0,,,
4806,S14968,1,1,14968,18.0,,,
4807,S14968,1,1,14968,19.0,,,
4808,S14968,1,1,14968,20.0,,,
4809,S14968,1,1,14968,21.0,,,
4810,S14968,1,1,14968,22.0,,,
4811,S14968,1,1,14968,23.0,,,
4812,S14968,1,1,14968,24.0,,,
4813,S14968,1,1,14968,25.0,,,
4814,S14968,1,1,14968,26.0,,,
4815,S14968,1,1,14968,27.0,,,
4816,S14968,1,1,14968,28.0,,,
4817,S14968,1,1,14968,29.0,,,
4818,S14968,1,1,14968,30.0,,,
4819,S14968,1,1,14968,31.0,,,
4820,S14968,1,1,14968,32.0,,,
4821,S14968,1,1,14968,33.0,,,
4822,S14968,1,1,14968,34.0,,,
4823,S14968,1,1,14968,35.0,,,
4824,S14968,1,1,14968,36.0,,,
4825,S14968,1,1,14968,37.0,,,
4826,S15160,0,1,15160,0.0,,,
4827,S15160,0,1,15160,1.0,,,
4828,S15160,0,1,15160,2.0,,,
4829,S15160,0,1,15160,3.0,,,
4830,S15160,0,1,15160,4.0,,,
4831,S15160,0,1,15160,5.0,,,
4832,S15160,0,1,15160,6.0,,,
4833,S15160,0,1,15160,7.0,,,
4834,S15160,0,1,15160,8.0,,,
4835,S15160,0,1,15160,9.0,,,
4836,S15160,0,1,15160,10.0,,,
4837,S15160,0,1,15160,11.0,,,
4838,S15160,0,1,15160,12.0,,,
4839,S15160,0,1,15160,13.0,,,
4840,S15160,0,1,15160,14.0,,,
4841,S15160,0,1,15160,15.0,,,
4842,S15160,0,1,15160,16.0,,,
4843,S15160,0,1,15160,17.0,,,
4844,S15160,0,1,15160,18.0,,,
4845,S15160,0,1,15160,19.0,,,
4846,S15160,0,1,15160,20.0,,,
4847,S15160,0,1,15160,21.0,,,
4848,S15160,0,1,15160,22.0,,,
4849,S15160,0,1,15160,23.0,,,
4850,S15160,0,1,15160,24.0,,,
4851,S15160,0,1,15160,25.0,,,
4852,S15160,0,1,15160,26.0,,,
4853,S15160,0,1,15160,27.0,,,
4854,S15160,0,1,15160,28.0,,,
4855,S15160,0,1,15160,29.0,,18803.0,201125.0
4856,S15160,0,1,15160,30.0,,,
4857,S15160,0,1,15160,31.0,,,
4858,S15160,0,1,15160,32.0,,,
4859,S15160,0,1,15160,33.0,,,
4860,S15160,0,1,15160,34.0,,,
4861,S15160,0,1,15160,35.0,,,
4862,S15160,0,1,15160,36.0,,,
4863,S15160,0,1,15160,37.0,,,
4864,S15295,1,2,15295,0.0,,,
4865,S15295,1,2,15295,1.0,,,
4866,S15295,1,2,15295,2.0,,,
4867,S15295,1,2,15295,3.0,,,
4868,S15295,1,2,15295,4.0,,,
4869,S15295,1,2,15295,5.0,,,
4870,S15295,1,2,15295,6.0,,,
4871,S15295,1,2,15295,7.0,,,
4872,S15295,1,2,15295,8.0,,,
4873,S15295,1,2,15295,9.0,,,
4874,S15295,1,2,15295,10.0,,,
4875,S15295,1,2,15295,11.0,,,
4876,S15295,1,2,15295,12.0,,,
4877,S15295,1,2,15295,13.0,,,
4878,S15295,1,2,15295,14.0,,,
4879,S15295,1,2,15295,15.0,,,
4880,S15295,1,2,15295,16.0,,,
4881,S15295,1,2,15295,17.0,,,
4882,S15295,1,2,15295,18.0,,,
4883,S15295,1,2,15295,19.0,,,
4884,S15295,1,2,15295,20.0,,,
4885,S15295,1,2,15295,21.0,,,
4886,S15295,1,2,15295,22.0,,,
4887,S15295,1,2,15295,23.0,,,
4888,S15295,1,2,15295,24.0,,,
4889,S15295,1,2,15295,25.0,,,
4890,S15295,1,2,15295,26.0,,,
4891,S15295,1,2,15295,27.0,,,
4892,S15295,1,2,15295,28.0,,,
4893,S15295,1,2,15295,29.0,,,
4894,S15295,1,2,15295,30.0,,,
4895,S15295,1,2,15295,31.0,,,
4896,S15295,1,2,15295,32.0,,,
4897,S15295,1,2,15295,33.0,,,
4898,S15295,1,2,15295,34.0,,,
4899,S15295,1,2,15295,35.0,,,
4900,S15295,1,2,15295,36.0,,,
4901,S15295,1,2,15295,37.0,,,
4902,S15402,0,1,15402,0.0,,,
4903,S15402,0,1,15402,1.0,,,
4904,S15402,0,1,15402,2.0,,,
4905,S15402,0,1,15402,3.0,,,
4906,S15402,0,1,15402,4.0,,,
4907,S15402,0,1,15402,5.0,,,
4908,S15402,0,1,15402,6.0,,,
4909,S15402,0,1,15402,7.0,1.0,18646.0,201103.0
4910,S15402,0,1,15402,8.0,,,
4911,S15402,0,1,15402,9.0,,,
4912,S15402,0,1,15402,10.0,,,
4913,S15402,0,1,15402,11.0,,,
4914,S15402,0,1,15402,12.0,,,
4915,S15402,0,1,15402,13.0,,,
4916,S15402,0,1,15402,14.0,,,
4917,S15402,0,1,15402,15.0,,,
4918,S15402,0,1,15402,16.0,,,
4919,S15402,0,1,15402,17.0,,,
4920,S15402,0,1,15402,18.0,,,
4921,S15402,0,1,15402,19.0,,,
4922,S15402,0,1,15402,20.0,,,
4923,S15402,0,1,15402,21.0,,,
4924,S15402,0,1,15402,22.0,,,
4925,S15402,0,1,15402,23.0,,,
4926,S15402,0,1,15402,24.0,,,
4927,S15402,0,1,15402,25.0,,,
4928,S15402,0,1,15402,26.0,,,
4929,S15402,0,1,15402,27.0,,,
4930,S15402,0,1,15402,28.0,,,
4931,S15402,0,1,15402,29.0,,,
4932,S15402,0,1,15402,30.0,,,
4933,S15402,0,1,15402,31.0,,,
4934,S15402,0,1,15402,32.0,,,
4935,S15402,0,1,15402,33.0,,,
4936,S15402,0,1,15402,34.0,,,
4937,S15402,0,1,15402,35.0,,,
4938,S15402,0,1,15402,36.0,,,
4939,S15402,0,1,15402,37.0,,,
4940,S15564,0,1,15564,0.0,,,
4941,S15564,0,1,15564,1.0,,,
4942,S15564,0,1,15564,2.0,,,
4943,S15564,0,1,15564,3.0,,,
4944,S15564,0,1,15564,4.0,,,
4945,S15564,0,1,15564,5.0,,,
4946,S15564,0,1,15564,6.0,,,
4947,S15564,0,1,15564,7.0,,,
4948,S15564,0,1,15564,8.0,,,
4949,S15564,0,1,15564,9.0,,,
4950,S15564,0,1,15564,10.0,,,
4951,S15564,0,1,15564,11.0,,,
4952,S15564,0,1,15564,12.0,,,
4953,S15564,0,1,15564,13.0,,,
4954,S15564,0,1,15564,14.0,,,
4955,S15564,0,1,15564,15.0,,,
4956,S15564,0,1,15564,16.0,,,
4957,S15564,0,1,15564,17.0,,,
4958,S15564,0,1,15564,18.0,,,
4959,S15564,0,1,15564,19.0,,,
4960,S15564,0,1,15564,20.0,,,
4961,S15564,0,1,15564,21.0,,,
4962,S15564,0,1,15564,22.0,,,
4963,S15564,0,1,15564,23.0,,,
4964,S15564,0,1,15564,24.0,,,
4965,S15564,0,1,15564,25.0,,,
4966,S15564,0,1,15564,26.0,,,
4967,S15564,0,1,15564,27.0,,,
4968,S15564,0,1,15564,28.0,,,
4969,S15564,0,1,15564,29.0,,,
4970,S15564,0,1,15564,30.0,,,
4971,S15564,0,1,15564,31.0,,,
4972,S15564,0,1,15564,32.0,,,
4973,S15564,0,1,15564,33.0,,,
4974,S15564,0,1,15564,34.0,,,
4975,S15564,0,1,15564,35.0,,,
4976,S15564,0,1,15564,36.0,,,
4977,S15564,0,1,15564,37.0,,,
4978,S15639,0,1,15639,0.0,,,
4979,S15639,0,1,15639,1.0,,,
4980,S15639,0,1,15639,2.0,,,
4981,S15639,0,1,15639,3.0,,,
4982,S15639,0,1,15639,4.0,,,
4983,S15639,0,1,15639,5.0,,,
4984,S15639,0,1,15639,6.0,,,
4985,S15639,0,1,15639,7.0,,,
4986,S15639,0,1,15639,8.0,,,
4987,S15639,0,1,15639,9.0,,,
4988,S15639,0,1,15639,10.0,,,
4989,S15639,0,1,15639,11.0,,,
4990,S15639,0,1,15639,12.0,,,
4991,S15639,0,1,15639,13.0,,,
4992,S15639,0,1,15639,14.0,,,
4993,S15639,0,1,15639,15.0,,,
4994,S15639,0,1,15639,16.0,,,
4995,S15639,0,1,15639,17.0,,,
4996,S15639,0,1,15639,18.0,,,
4997,S15639,0,1,15639,19.0,,,
4998,S15639,0,1,15639,20.0,,,
4999,S15639,0,1,15639,21.0,,,
5000,S15639,0,1,15639,22.0,,,
5001,S15639,0,1,15639,23.0,,,
5002,S15639,0,1,15639,24.0,,,
5003,S15639,0,1,15639,25.0,,,
5004,S15639,0,1,15639,26.0,,,
5005,S15639,0,1,15639,27.0,,,
5006,S15639,0,1,15639,28.0,,,
5007,S15639,0,1,15639,29.0,,,
5008,S15639,0,1,15639,30.0,,,
5009,S15639,0,1,15639,31.0,,,
5010,S15639,0,1,15639,32.0,,,
5011,S15639,0,1,15639,33.0,,,
5012,S15639,0,1,15639,34.0,,,
5013,S15639,0,1,15639,35.0,,,
5014,S15639,0,1,15639,36.0,,,
5015,S15639,0,1,15639,37.0,,,
5016,S15675,1,1,15675,0.0,,,
5017,S15675,1,1,15675,1.0,,,
5018,S15675,1,1,15675,2.0,,,
5019,S15675,1,1,15675,3.0,,,
5020,S15675,1,1,15675,4.0,,,
5021,S15675,1,1,15675,5.0,,,
5022,S15675,1,1,15675,6.0,,,
5023,S15675,1,1,15675,7.0,,,
5024,S15675,1,1,15675,8.0,,,
5025,S15675,1,1,15675,9.0,,,
5026,S15675,1,1,15675,10.0,,,
5027,S15675,1,1,15675,11.0,,,
5028,S15675,1,1,15675,12.0,,,
5029,S15675,1,1,15675,13.0,,,
5030,S15675,1,1,15675,14.0,,,
5031,S15675,1,1,15675,15.0,,,
5032,S15675,1,1,15675,16.0,,,
5033,S15675,1,1,15675,17.0,,,
5034,S15675,1,1,15675,18.0,,,
5035,S15675,1,1,15675,19.0,,,
5036,S15675,1,1,15675,20.0,,,
5037,S15675,1,1,15675,21.0,,,
5038,S15675,1,1,15675,22.0,,,
5039,S15675,1,1,15675,23.0,,,
5040,S15675,1,1,15675,24.0,,,
5041,S15675,1,1,15675,25.0,,,
5042,S15675,1,1,15675,26.0,,,
5043,S15675,1,1,15675,27.0,,,
5044,S15675,1,1,15675,28.0,,,
5045,S15675,1,1,15675,29.0,,,
5046,S15675,1,1,15675,30.0,,,
5047,S15675,1,1,15675,31.0,,,
5048,S15675,1,1,15675,32.0,,,
5049,S15675,1,1,15675,33.0,,,
5050,S15675,1,1,15675,34.0,,,
5051,S15675,1,1,15675,35.0,,,
5052,S15675,1,1,15675,36.0,,,
5053,S15675,1,1,15675,37.0,,,
5054,S15677,0,1,15677,0.0,,,
5055,S15677,0,1,15677,1.0,,,
5056,S15677,0,1,15677,2.0,,,
5057,S15677,0,1,15677,3.0,,,
5058,S15677,0,1,15677,4.0,,,
5059,S15677,0,1,15677,5.0,,,
5060,S15677,0,1,15677,6.0,,,
5061,S15677,0,1,15677,7.0,,,
5062,S15677,0,1,15677,8.0,,,
5063,S15677,0,1,15677,9.0,,,
5064,S15677,0,1,15677,10.0,,,
5065,S15677,0,1,15677,11.0,,,
5066,S15677,0,1,15677,12.0,,,
5067,S15677,0,1,15677,13.0,,,
5068,S15677,0,1,15677,14.0,,,
5069,S15677,0,1,15677,15.0,,,
5070,S15677,0,1,15677,16.0,,,
5071,S15677,0,1,15677,17.0,,,
5072,S15677,0,1,15677,18.0,,,
5073,S15677,0,1,15677,19.0,,,
5074,S15677,0,1,15677,20.0,,,
5075,S15677,0,1,15677,21.0,,,
5076,S15677,0,1,15677,22.0,,,
5077,S15677,0,1,15677,23.0,,,
5078,S15677,0,1,15677,24.0,,,
5079,S15677,0,1,15677,25.0,,,
5080,S15677,0,1,15677,26.0,,,
5081,S15677,0,1,15677,27.0,,,
5082,S15677,0,1,15677,28.0,,,
5083,S15677,0,1,15677,29.0,,,
5084,S15677,0,1,15677,30.0,,,
5085,S15677,0,1,15677,31.0,,,
5086,S15677,0,1,15677,32.0,,,
5087,S15677,0,1,15677,33.0,,,
5088,S15677,0,1,15677,34.0,,,
5089,S15677,0,1,15677,35.0,,,
5090,S15677,0,1,15677,36.0,,,
5091,S15677,0,1,15677,37.0,,,
5092,S15683,0,2,15683,0.0,,,
