,personid,year_week,perform1,phonecallraw,logphonecall,treatment_experiment,treatment_post_experiment,balanced
15041,32804,201016.0,0.23513527,478.0,6.1696105,0.0,0.0,0.0
15042,32804,201017.0,-0.39090884,416.0,6.0306854,0.0,0.0,0.0
15043,32804,201018.0,0.04786915,477.0,6.1675167,0.0,0.0,0.0
15044,32804,201019.0,-0.2761319,443.0,6.0935698,0.0,0.0,0.0
15045,32804,201020.0,-0.23294038,385.0,5.9532433,0.0,0.0,0.0
15046,32804,201021.0,-0.105153166,457.0,6.1246834,0.0,0.0,0.0
15047,32804,201022.0,-0.6856731,342.0,5.8348107,0.0,0.0,0.0
15048,32804,201023.0,-0.19998302,418.0,6.0354815,0.0,0.0,0.0
15049,32804,201024.0,0.42475432,508.0,6.2304816,0.0,0.0,0.0
15050,32804,201025.0,-0.93979853,338.0,5.8230457,0.0,0.0,0.0
15051,32804,201026.0,-0.62510747,376.0,5.9295893,0.0,0.0,0.0
15052,32804,201027.0,0.68859255,591.0,6.381816,0.0,0.0,0.0
15053,32804,201028.0,0.4310682,501.0,6.216606,0.0,0.0,0.0
15054,32804,201029.0,-0.46607256,426.0,6.0544395,0.0,0.0,0.0
15055,32804,201030.0,0.12435998,463.0,6.1377273,0.0,0.0,0.0
15056,32804,201031.0,-0.19067304,414.0,6.025866,0.0,0.0,0.0
15057,32804,201032.0,-0.085206114,445.0,6.0980744,0.0,0.0,0.0
15058,32804,201033.0,-0.02433912,442.0,6.09131,0.0,0.0,0.0
15059,32804,201034.0,0.09974777,465.0,6.1420374,0.0,0.0,0.0
15060,32804,201035.0,-0.15872113,438.0,6.082219,0.0,0.0,0.0
15061,32804,201036.0,-0.8596684,301.0,5.7071104,0.0,0.0,0.0
15062,32804,201037.0,-0.14174989,447.0,6.1025586,0.0,0.0,0.0
15063,32804,201038.0,0.34458348,497.0,6.20859,0.0,0.0,0.0
15064,32804,201039.0,-0.4448391,362.0,5.891644,0.0,0.0,0.0
15065,32804,201040.0,-0.8862305,357.0,5.8777356,0.0,0.0,0.0
15066,32804,201041.0,-0.6440693,373.0,5.9215784,0.0,0.0,0.0
15067,32804,201042.0,-0.17868854,426.0,6.0544395,0.0,0.0,0.0
15068,32804,201043.0,0.39780954,505.0,6.2245584,0.0,0.0,0.0
15069,32804,201044.0,-0.08852384,455.0,6.1202974,0.0,0.0,0.0
15070,32804,201045.0,-0.2652342,350.0,5.857933,0.0,0.0,0.0
15071,32804,201046.0,0.18584988,410.0,6.016157,0.0,0.0,0.0
15072,32804,201047.0,-0.32008862,383.0,5.948035,0.0,0.0,0.0
15073,32804,201048.0,-0.93949723,301.0,5.7071104,0.0,0.0,0.0
15074,32804,201049.0,0.059833314,465.0,6.1420374,0.0,0.0,0.0
15075,32804,201050.0,0.055831708,453.0,6.115892,0.0,0.0,0.0
15076,32804,201051.0,-0.080199026,466.0,6.1441855,0.0,0.0,0.0
15077,32804,201052.0,-1.4318433,221.0,5.398163,0.0,0.0,0.0
15078,32804,201053.0,-0.7292269,365.0,5.8998976,0.0,0.0,0.0
15079,32804,201101.0,1.2020906,511.0,6.2363696,0.0,0.0,0.0
15080,32804,201102.0,-0.3463089,450.0,6.1092477,0.0,0.0,0.0
15081,32804,201103.0,-2.3656008,112.0,4.7184987,0.0,0.0,0.0
15082,33128,201001.0,-1.2022487,323.0,5.7776523,0.0,0.0,1.0
15083,33128,201002.0,-0.18960656,495.0,6.204558,0.0,0.0,1.0
15084,33128,201003.0,-0.010001717,483.0,6.1800165,0.0,0.0,1.0
15085,33128,201004.0,0.019637933,526.0,6.265301,0.0,0.0,1.0
15086,33128,201005.0,0.4307466,514.0,6.2422233,0.0,0.0,1.0
15087,33128,201006.0,0.1673112,514.0,6.2422233,0.0,0.0,1.0
15088,33128,201007.0,-0.046940368,462.0,6.135565,0.0,0.0,1.0
15089,33128,201008.0,0.099124864,515.0,6.244167,0.0,0.0,1.0
15090,33128,201009.0,-0.09714996,481.0,6.175867,0.0,0.0,1.0
15091,33128,201010.0,-0.246191,449.0,6.107023,0.0,0.0,1.0
15092,33128,201011.0,-0.30239284,462.0,6.135565,0.0,0.0,1.0
15093,33128,201013.0,-0.6177881,378.0,5.934894,0.0,0.0,1.0
15094,33128,201014.0,-0.18667142,426.0,6.0544395,0.0,0.0,1.0
15095,33128,201015.0,0.22586595,530.0,6.272877,0.0,0.0,1.0
15096,33128,201016.0,0.15699574,509.0,6.232448,0.0,0.0,1.0
15097,33128,201017.0,0.055229135,527.0,6.2672005,0.0,0.0,1.0
15098,33128,201018.0,0.12874418,534.0,6.280396,0.0,0.0,1.0
15099,33128,201019.0,-0.23718229,482.0,6.177944,0.0,0.0,1.0
15100,33128,201020.0,0.03859981,529.0,6.2709885,0.0,0.0,1.0
15101,33128,201021.0,0.33296123,520.0,6.253829,0.0,0.0,1.0
15102,33128,201022.0,0.52123284,530.0,6.272877,0.0,0.0,1.0
15103,33128,201023.0,0.23813139,481.0,6.175867,0.0,0.0,1.0
15104,33128,201024.0,-0.45511383,405.0,6.003887,0.0,0.0,1.0
15105,33128,201025.0,-1.1294175,308.0,5.7300997,0.0,0.0,1.0
15106,33128,201026.0,0.18263377,540.0,6.291569,0.0,0.0,1.0
15107,33128,201027.0,0.684249,568.0,6.3421216,0.0,0.0,1.0
15108,33128,201028.0,-0.73718953,389.0,5.963579,0.0,0.0,1.0
15109,33128,201029.0,0.8539413,634.0,6.452049,0.0,0.0,1.0
15110,33128,201030.0,-0.14408246,442.0,6.09131,0.0,0.0,1.0
15111,33128,201031.0,-0.1879782,454.0,6.1180973,0.0,0.0,1.0
15112,33128,201032.0,-1.8889195,155.0,5.043425,0.0,0.0,1.0
15113,33128,201033.0,-1.024313,304.0,5.7170277,0.0,0.0,1.0
15114,33128,201034.0,-0.1607118,444.0,6.0958247,0.0,0.0,1.0
15115,33128,201035.0,-1.0083269,328.0,5.7930136,0.0,0.0,1.0
15116,33128,201036.0,-1.0782025,298.0,5.6970935,0.0,0.0,1.0
15117,33128,201037.0,-0.75452304,345.0,5.8435445,0.0,0.0,1.0
15118,33128,201038.0,0.30897194,472.0,6.156979,0.0,0.0,1.0
15119,33128,201039.0,-0.7268944,370.0,5.913503,0.0,0.0,1.0
15120,33128,201040.0,-0.47608677,384.0,5.9506426,0.0,0.0,1.0
15121,33128,201041.0,-1.0093323,319.0,5.765191,0.0,0.0,1.0
15122,33128,201042.0,-0.15105988,451.0,6.1114674,0.0,0.0,1.0
15123,33128,201043.0,-0.6257507,402.0,5.996452,0.0,0.0,1.0
15124,33128,201044.0,-0.46709836,393.0,5.9738097,0.0,0.0,1.0
15125,33128,201045.0,-0.37361595,412.0,6.0210233,0.0,0.0,1.0
15126,33128,201046.0,-0.122486696,413.0,6.0234475,0.0,0.0,1.0
15127,33128,201047.0,-0.48002735,444.0,6.0958247,0.0,0.0,1.0
15128,33128,201048.0,-0.11613218,454.0,6.1180973,0.0,0.0,1.0
15129,33128,201049.0,0.21649499,462.0,6.135565,0.0,0.0,1.0
15130,33128,201050.0,-0.15105988,451.0,6.1114674,0.0,0.0,1.0
15131,33128,201052.0,-0.3433331,429.0,6.061457,0.0,0.0,1.0
15132,33128,201053.0,0.37078345,406.0,6.0063534,0.0,0.0,1.0
15133,33128,201101.0,0.6452385,457.0,6.1246834,0.0,0.0,1.0
15134,33128,201102.0,0.11605549,476.0,6.1654177,0.0,0.0,1.0
15135,33128,201103.0,0.08913102,497.0,6.20859,0.0,0.0,1.0
15136,33128,201104.0,0.4384688,599.0,6.395262,0.0,0.0,1.0
15137,33128,201105.0,-1.7634648,222.0,5.4026775,0.0,0.0,1.0
15138,33128,201107.0,-1.7891029,191.0,5.2522736,0.0,0.0,1.0
15139,33128,201108.0,0.295701,512.0,6.2383246,0.0,0.0,1.0
15140,33128,201109.0,0.14269899,516.0,6.2461066,0.0,0.0,1.0
15141,33128,201110.0,0.8935342,647.0,6.4723463,0.0,0.0,1.0
15142,33128,201111.0,-0.4657509,413.0,6.0234475,0.0,0.0,1.0
15143,33128,201112.0,-1.8090296,227.0,5.42495,0.0,0.0,1.0
15144,33128,201113.0,-0.18029658,491.0,6.196444,0.0,0.0,1.0
15145,33128,201114.0,0.054866873,492.0,6.1984787,0.0,0.0,1.0
15146,33128,201115.0,-0.174345,449.0,6.107023,0.0,0.0,1.0
15147,33128,201116.0,-0.023292972,499.0,6.212606,0.0,0.0,1.0
15148,33128,201117.0,0.4271072,537.0,6.285998,0.0,0.0,1.0
15149,33128,201118.0,0.6090853,578.0,6.359574,0.0,0.0,1.0
15150,33128,201119.0,0.23714626,496.0,6.206576,0.0,0.0,1.0
15151,33128,201121.0,0.85824424,609.0,6.4118185,0.0,0.0,1.0
15152,33128,201122.0,0.030555949,457.0,6.1246834,0.0,0.0,1.0
15153,33128,201123.0,0.29302648,496.0,6.206576,0.0,0.0,1.0
15154,33128,201124.0,-0.12379346,441.0,6.089045,0.0,0.0,1.0
15155,33128,201125.0,-1.1191224,289.0,5.6664267,0.0,0.0,1.0
15156,33128,201129.0,0.027881436,441.0,6.089045,0.0,0.0,1.0
15157,33128,201130.0,-0.09918124,439.0,6.0844994,0.0,0.0,1.0
15158,33128,201131.0,-0.28646773,414.0,6.025866,0.0,0.0,1.0
15159,33128,201132.0,-0.41021267,402.0,5.996452,0.0,0.0,1.0
15160,33128,201133.0,-1.4664289,229.0,5.433722,0.0,0.0,1.0
15161,33128,201134.0,0.0042747054,452.0,6.1136823,0.0,0.0,1.0
15162,33128,201135.0,-0.6257507,402.0,5.996452,0.0,0.0,1.0
15163,33128,201136.0,0.15960927,453.0,6.115892,0.0,0.0,1.0
15164,33128,201137.0,-0.46440354,433.0,6.070738,0.0,0.0,1.0
15165,33128,201138.0,-0.24719648,440.0,6.086775,0.0,0.0,1.0
15166,33128,201139.0,-0.106801875,474.0,6.161207,0.0,0.0,1.0
15167,33128,201140.0,-1.9580911,171.0,5.1416636,0.0,0.0,1.0
15168,33128,201141.0,-1.3037547,256.0,5.5451775,0.0,0.0,1.0
15169,33128,201142.0,0.17593732,488.0,6.1903152,0.0,0.0,1.0
15170,33128,201143.0,1.5977179,678.0,6.5191474,0.0,0.0,1.0
15171,33128,201144.0,-0.47974643,383.0,5.948035,0.0,0.0,1.0
15172,33128,201145.0,-0.24753842,429.0,6.061457,0.0,0.0,1.0
15173,33128,201146.0,-1.5000092,246.0,5.5053315,0.0,0.0,1.0
15174,33128,201147.0,-2.10484,96.0,4.564348,0.0,1.0,1.0
15175,33128,201148.0,0.0069288914,444.0,6.0958247,0.0,1.0,1.0
15176,33128,201149.0,0.16262573,480.0,6.173786,0.0,1.0,1.0
15177,33128,201150.0,-0.35700694,386.0,5.9558372,0.0,1.0,1.0
15178,33128,201151.0,-0.7369289,304.0,5.7170277,0.0,1.0,1.0
15179,33128,201152.0,-2.3569546,110.0,4.7004805,0.0,1.0,1.0
15180,33128,201204.0,-2.8542871,33.0,3.4965076,0.0,0.0,1.0
15181,33128,201205.0,-1.5226511,218.0,5.3844953,0.0,0.0,1.0
15182,33128,201206.0,-0.95914304,276.0,5.620401,0.0,0.0,1.0
15183,33128,201207.0,-1.845667,169.0,5.1298985,0.0,0.0,1.0
15184,33128,201208.0,-0.69066,345.0,5.8435445,0.0,0.0,1.0
15185,33128,201209.0,-0.35167822,394.0,5.976351,0.0,0.0,1.0
15186,33128,201210.0,-0.6178491,306.0,5.723585,0.0,0.0,1.0
15187,33128,201211.0,-0.66803837,349.0,5.855072,0.0,0.0,1.0
15188,33128,201212.0,0.1965276,450.0,6.1092477,0.0,1.0,1.0
15189,33128,201213.0,-0.27448323,426.0,6.0544395,0.0,1.0,1.0
15190,33128,201214.0,-0.3942672,378.0,5.934894,0.0,1.0,1.0
15191,33128,201215.0,-0.1607118,444.0,6.0958247,0.0,1.0,1.0
15192,33128,201216.0,-1.2641618,269.0,5.5947113,0.0,1.0,1.0
15193,33128,201217.0,-0.009700435,446.0,6.100319,0.0,1.0,1.0
15194,33128,201218.0,-0.1700421,424.0,6.0497336,0.0,1.0,1.0
15195,33128,201219.0,-0.11546864,452.0,6.1136823,0.0,1.0,1.0
15196,33128,201220.0,-0.4202065,384.0,5.9506426,0.0,1.0,1.0
15197,33128,201221.0,0.369216,519.0,6.251904,0.0,1.0,1.0
15198,33128,201222.0,0.18788116,452.0,6.1136823,0.0,1.0,1.0
15199,33128,201223.0,0.1609567,473.0,6.1590953,0.0,1.0,1.0
15200,33128,201224.0,1.1755896,639.0,6.4599047,0.0,1.0,1.0
15201,33128,201225.0,0.3954566,476.0,6.1654177,0.0,1.0,1.0
15202,33128,201226.0,0.08412393,476.0,6.1654177,0.0,1.0,1.0
15203,33128,201227.0,-0.5363105,361.0,5.888878,0.0,1.0,1.0
15204,33128,201228.0,-0.02600815,435.0,6.075346,0.0,1.0,1.0
15205,33128,201229.0,-0.005055606,432.0,6.0684257,0.0,1.0,1.0
15206,33128,201230.0,-0.064896785,468.0,6.1484685,0.0,1.0,1.0
15207,33128,201231.0,-0.64177746,330.0,5.799093,0.0,1.0,1.0
15208,33128,201232.0,-0.057276163,433.0,6.070738,0.0,1.0,1.0
15209,33128,201233.0,0.47428,467.0,6.1463294,0.0,1.0,1.0
15210,33128,201234.0,0.9855472,502.0,6.2186003,0.0,1.0,1.0
15211,33128,201235.0,-0.10883317,432.0,6.0684257,0.0,1.0,1.0
15212,33128,201236.0,-0.122486696,413.0,6.0234475,0.0,1.0,1.0
15213,33128,201237.0,-1.18003,244.0,5.497168,0.0,0.0,1.0
15214,33128,201238.0,-2.2511864,104.0,4.644391,0.0,0.0,1.0
15215,33128,201239.0,-1.9864036,124.0,4.8202815,0.0,0.0,1.0
15216,33278,201001.0,-2.6380653,55.0,4.0073333,0.0,0.0,1.0
15217,33278,201002.0,0.42006883,474.0,6.161207,0.0,0.0,1.0
15218,33278,201003.0,0.111028075,431.0,6.066108,0.0,0.0,1.0
15219,33278,201004.0,-0.24255165,426.0,6.0544395,0.0,0.0,1.0
15220,33278,201005.0,0.22385499,512.0,6.2383246,0.0,0.0,1.0
15221,33278,201006.0,0.25013623,517.0,6.248043,0.0,0.0,1.0
15222,33278,201007.0,-0.229582,423.0,6.0473723,0.0,0.0,1.0
15223,33278,201008.0,-0.12377314,465.0,6.1420374,0.0,0.0,1.0
15224,33278,201009.0,-0.7784717,345.0,5.8435445,0.0,0.0,1.0
15225,33278,201010.0,-0.7615005,354.0,5.869297,0.0,0.0,1.0
15226,33278,201011.0,0.031199174,431.0,6.066108,0.0,0.0,1.0
15227,33278,201012.0,0.03556304,478.0,6.1696105,0.0,0.0,1.0
15228,33278,201013.0,-0.037349418,397.0,5.9839363,0.0,0.0,1.0
15229,33278,201014.0,-0.17901015,439.0,6.0844994,0.0,0.0,1.0
15230,33278,201015.0,-0.58452946,374.0,5.924256,0.0,0.0,1.0
15231,33278,201016.0,-0.45979935,371.0,5.916202,0.0,0.0,1.0
15232,33278,201017.0,-0.28612578,425.0,6.052089,0.0,0.0,1.0
15233,33278,201018.0,0.31464258,491.0,6.196444,0.0,0.0,1.0
15234,33278,201019.0,-0.4764693,325.0,5.7838254,0.0,0.0,1.0
15235,33278,201020.0,-1.6939515,217.0,5.379897,0.0,0.0,1.0
15236,33278,201021.0,-0.8190498,347.0,5.8493247,0.0,0.0,1.0
15237,33278,201022.0,-0.21162558,417.0,6.0330863,0.0,0.0,1.0
15238,33278,201023.0,0.12701418,455.0,6.1202974,0.0,0.0,1.0
15239,33278,201024.0,0.5528428,543.0,6.297109,0.0,0.0,1.0
15240,33278,201025.0,-1.277795,274.0,5.613128,0.0,0.0,1.0
15241,33278,201026.0,0.10242228,481.0,6.175867,0.0,0.0,1.0
15242,33278,201027.0,-0.01434526,460.0,6.1312265,0.0,0.0,1.0
15243,33278,201028.0,0.4437162,511.0,6.2363696,0.0,0.0,1.0
15244,33278,201029.0,-0.24956971,387.0,5.9584246,0.0,0.0,1.0
15245,33278,201030.0,-0.0137223685,410.0,6.016157,0.0,0.0,1.0
15246,33278,201031.0,0.0894323,460.0,6.1312265,0.0,0.0,1.0
15247,33278,201032.0,-0.7206009,339.0,5.826,0.0,0.0,1.0
15248,33278,201033.0,-0.574214,379.0,5.9375362,0.0,0.0,1.0
15249,33278,201034.0,-0.97207206,327.0,5.7899604,0.0,0.0,1.0
15250,33278,201035.0,-2.3220267,113.0,4.727388,0.0,0.0,1.0
15251,33278,201037.0,-0.25190228,382.0,5.9454207,0.0,0.0,1.0
15252,33278,201039.0,0.18490538,473.0,6.1590953,0.0,0.0,1.0
15253,33278,201040.0,0.24615493,529.0,6.2709885,0.0,0.0,1.0
15254,33278,201041.0,-1.4291687,237.0,5.46806,0.0,0.0,1.0
15255,33278,201042.0,0.5747805,525.0,6.263398,0.0,0.0,1.0
15256,33278,201043.0,0.33726415,495.0,6.204558,0.0,0.0,1.0
15257,33278,201044.0,-0.0047136694,443.0,6.0935698,0.0,0.0,1.0
15258,33278,201045.0,-0.6390826,370.0,5.913503,0.0,0.0,1.0
15259,33278,201046.0,-0.79779583,307.0,5.7268476,0.0,0.0,1.0
15260,33278,201047.0,0.17024635,445.0,6.0980744,0.0,0.0,1.0
15261,33278,201048.0,0.07244071,427.0,6.056784,0.0,0.0,1.0
15262,33278,201049.0,-0.33971408,382.0,5.9454207,0.0,0.0,1.0
15263,33278,201050.0,0.67680776,422.0,6.0450053,0.0,0.0,1.0
15264,33278,201051.0,0.4949516,525.0,6.263398,0.0,0.0,1.0
15265,33278,201052.0,0.28771812,512.0,6.2383246,0.0,0.0,1.0
15266,33278,201053.0,-0.47043642,379.0,5.9375362,0.0,0.0,1.0
15267,33278,201101.0,0.41301015,387.0,5.9584246,0.0,0.0,1.0
15268,33278,201102.0,-0.16435114,467.0,6.1463294,0.0,0.0,1.0
15269,33278,201103.0,0.3319761,535.0,6.2822666,0.0,0.0,1.0
15270,33278,201104.0,-0.28745285,429.0,6.061457,0.0,0.0,1.0
15271,33278,201105.0,-0.65607417,337.0,5.820083,0.0,0.0,1.0
15272,33278,201106.0,-0.95940363,361.0,5.888878,0.0,0.0,1.0
15273,33278,201107.0,-0.13678345,420.0,6.0402546,0.0,0.0,1.0
15274,33278,201108.0,-0.79473877,382.0,5.9454207,0.0,0.0,1.0
15275,33278,201109.0,0.5178744,492.0,6.1984787,0.0,0.0,1.0
15276,33278,201110.0,-0.8683351,279.0,5.6312118,0.0,0.0,1.0
15277,33278,201111.0,-0.9245167,316.0,5.755742,0.0,0.0,1.0
15278,33278,201112.0,0.2936697,470.0,6.152733,0.0,0.0,1.0
15279,33278,201113.0,0.1250032,437.0,6.079933,0.0,0.0,1.0
15280,33278,201114.0,-0.6251481,328.0,5.7930136,0.0,0.0,1.0
15281,33278,201115.0,-0.9471382,312.0,5.7430034,0.0,0.0,1.0
15282,33278,201116.0,-0.29778865,400.0,5.9914646,0.0,0.0,1.0
15283,33278,201117.0,-0.994372,310.0,5.7365723,0.0,0.0,1.0
15284,33278,201118.0,-0.259181,428.0,6.059123,0.0,0.0,1.0
15285,33278,201119.0,-0.977763,284.0,5.6489744,0.0,0.0,1.0
15286,33278,201120.0,-0.048650052,407.0,6.0088134,0.0,0.0,1.0
15287,33278,201121.0,0.10039099,439.0,6.0844994,0.0,0.0,1.0
15288,33278,201122.0,0.21219209,487.0,6.188264,0.0,0.0,1.0
15289,33278,201123.0,-0.6300943,379.0,5.9375362,0.0,0.0,1.0
15290,33278,201124.0,0.43866846,442.0,6.09131,0.0,0.0,1.0
15291,33278,201125.0,-0.3583137,414.0,6.025866,0.0,0.0,1.0
15292,33278,201126.0,-0.5226773,356.0,5.874931,0.0,0.0,1.0
15293,33278,201127.0,0.107710324,441.0,6.089045,0.0,0.0,1.0
15294,33278,201128.0,0.36155474,506.0,6.2265368,0.0,0.0,1.0
15295,33278,201129.0,-0.14110665,421.0,6.042633,0.0,0.0,1.0
15296,33278,201130.0,0.5491425,494.0,6.2025356,0.0,0.0,1.0
15297,33278,201131.0,0.24175042,434.0,6.0730443,0.0,0.0,1.0
15298,33278,201132.0,0.4779397,468.0,6.1484685,0.0,0.0,1.0
15299,33278,201133.0,0.25108075,454.0,6.1180973,0.0,0.0,1.0
15300,33278,201134.0,0.2291227,448.0,6.104793,0.0,0.0,1.0
15301,33278,201135.0,0.22280884,455.0,6.1202974,0.0,0.0,1.0
15302,33278,201136.0,0.5514141,427.0,6.056784,0.0,0.0,1.0
15303,33278,201137.0,0.44333366,452.0,6.1136823,0.0,0.0,1.0
15304,33278,201138.0,0.42306498,477.0,6.1675167,0.0,0.0,1.0
15305,33278,201139.0,0.77704763,565.0,6.336826,0.0,0.0,1.0
15306,33278,201140.0,-0.34301147,416.0,6.0306854,0.0,0.0,1.0
15307,33278,201141.0,0.06912298,437.0,6.079933,0.0,0.0,1.0
15308,33278,201142.0,-0.014064305,399.0,5.988961,0.0,0.0,1.0
15309,33278,201143.0,0.25274977,461.0,6.133398,0.0,0.0,1.0
15310,33278,201144.0,0.11370259,447.0,6.1025586,0.0,0.0,1.0
15311,33278,201145.0,0.18856503,474.0,6.161207,0.0,0.0,1.0
15312,33278,201146.0,0.514858,465.0,6.1420374,0.0,0.0,1.0
15313,33278,201147.0,-0.20836882,335.0,5.8141303,0.0,1.0,1.0
15314,33278,201148.0,0.68617874,490.0,6.1944056,0.0,1.0,1.0
15315,33278,201149.0,1.0005481,541.0,6.2934194,0.0,1.0,1.0
15316,33278,201150.0,0.5345038,490.0,6.1944056,0.0,1.0,1.0
15317,33278,201151.0,0.56844634,508.0,6.2304816,0.0,1.0,1.0
15318,33278,201152.0,0.5857595,528.0,6.2690964,0.0,1.0,1.0
15319,33278,201201.0,0.7534002,528.0,6.2690964,0.0,1.0,1.0
15320,33278,201202.0,1.1482825,601.0,6.398595,0.0,1.0,1.0
15321,33278,201203.0,0.13340934,544.0,6.2989492,0.0,1.0,1.0
15322,33278,201204.0,-0.25125906,356.0,5.874931,0.0,1.0,1.0
15323,33278,201205.0,0.29268453,485.0,6.184149,0.0,1.0,1.0
15324,33278,201206.0,-0.09057547,389.0,5.963579,0.0,1.0,1.0
15325,33278,201207.0,-0.46613353,354.0,5.869297,0.0,1.0,1.0
15326,33278,201208.0,-0.4006014,361.0,5.888878,0.0,1.0,1.0
15327,33278,201209.0,0.004917924,426.0,6.0544395,0.0,1.0,1.0
15328,33278,201210.0,-0.38230303,366.0,5.902633,0.0,1.0,1.0
15329,33278,201211.0,0.47830194,503.0,6.22059,0.0,1.0,1.0
15330,33278,201212.0,-0.7299312,319.0,5.765191,0.0,1.0,1.0
15331,33278,201213.0,1.0577757,561.0,6.329721,0.0,1.0,1.0
15332,33278,201214.0,0.32988384,421.0,6.042633,0.0,1.0,1.0
15333,33278,201215.0,0.049497526,436.0,6.0776424,0.0,1.0,1.0
15334,33278,201216.0,0.8977354,502.0,6.2186003,0.0,1.0,1.0
15335,33278,201217.0,-0.19801271,388.0,5.961005,0.0,1.0,1.0
15336,33278,201218.0,-0.3833085,357.0,5.8777356,0.0,1.0,1.0
15337,33278,201219.0,0.645963,527.0,6.2672005,0.0,1.0,1.0
15338,33278,201220.0,1.3395095,566.0,6.338594,0.0,1.0,1.0
15339,33278,201221.0,0.2670262,430.0,6.063785,0.0,1.0,1.0
15340,33278,201222.0,-0.17072597,402.0,5.996452,0.0,1.0,1.0
15341,33278,201223.0,1.0387936,534.0,6.280396,0.0,1.0,1.0
15342,33278,201224.0,0.8049572,529.0,6.2709885,0.0,1.0,1.0
15343,33278,201225.0,0.22646852,456.0,6.122493,0.0,1.0,1.0
15344,33278,201226.0,0.38616696,504.0,6.222576,0.0,1.0,1.0
15345,33278,201227.0,0.4869484,501.0,6.216606,0.0,1.0,1.0
15346,33278,201228.0,0.05448429,433.0,6.070738,0.0,1.0,1.0
15347,33278,201229.0,0.8894309,515.0,6.244167,0.0,1.0,1.0
15348,33278,201230.0,0.14696123,443.0,6.0935698,0.0,1.0,1.0
15349,33278,201231.0,1.0617164,501.0,6.216606,0.0,1.0,1.0
15350,33278,201232.0,1.0088527,528.0,6.2690964,0.0,1.0,1.0
15351,33278,201233.0,0.42441237,497.0,6.20859,0.0,1.0,1.0
15352,33278,201234.0,0.3645102,461.0,6.133398,0.0,1.0,1.0
15353,33278,201235.0,0.7953054,522.0,6.2576675,0.0,1.0,1.0
15354,33278,201236.0,-0.13782957,363.0,5.894403,0.0,1.0,1.0
15355,33278,201237.0,0.62961453,468.0,6.1484685,0.0,1.0,1.0
15356,33278,201238.0,0.9340309,549.0,6.3080983,0.0,1.0,1.0
15357,33278,201239.0,0.98426074,554.0,6.317165,0.0,1.0,1.0
15358,33350,201001.0,,,3.1354942,0.0,0.0,1.0
15359,33350,201002.0,-0.79932994,364.0,5.897154,0.0,0.0,1.0
15360,33350,201003.0,-0.34719363,447.0,6.1025586,0.0,0.0,1.0
15361,33350,201004.0,-0.015560162,426.0,6.0544395,0.0,0.0,1.0
15362,33350,201005.0,-0.10196052,446.0,6.100319,0.0,0.0,1.0
15363,33350,201006.0,-0.85767066,363.0,5.894403,0.0,0.0,1.0
15364,33350,201007.0,-0.28075814,440.0,6.086775,0.0,0.0,1.0
15365,33350,201008.0,-0.5056379,418.0,6.0354815,0.0,0.0,1.0
15366,33350,201009.0,-1.016348,340.0,5.8289456,0.0,0.0,1.0
15367,33350,201010.0,-1.1592244,311.0,5.739793,0.0,0.0,1.0
15368,33350,201011.0,-1.5574168,242.0,5.488938,0.0,0.0,1.0
15369,33350,201012.0,-0.9770398,330.0,5.799093,0.0,0.0,1.0
15370,33350,201013.0,-0.5278242,388.0,5.961005,0.0,0.0,1.0
15371,33350,201014.0,-0.7212573,358.0,5.880533,0.0,0.0,1.0
15372,33350,201015.0,-1.654988,249.0,5.5174527,0.0,0.0,1.0
15373,33350,201016.0,0.14588253,478.0,6.1696105,0.0,0.0,1.0
15374,33350,201017.0,-0.71401733,372.0,5.918894,0.0,0.0,1.0
15375,33350,201018.0,-1.6147475,215.0,5.370638,0.0,0.0,1.0
15376,33350,201019.0,-1.6223761,211.0,5.351858,0.0,0.0,1.0
15377,33350,201020.0,-0.8611353,352.0,5.8636312,0.0,0.0,1.0
15378,33350,201021.0,-0.07620007,384.0,5.9506426,0.0,0.0,1.0
15379,33350,201022.0,-0.7216459,368.0,5.908083,0.0,0.0,1.0
15380,33350,201023.0,-0.8598921,320.0,5.768321,0.0,0.0,1.0
15381,33350,201024.0,-0.51587635,381.0,5.9427996,0.0,0.0,1.0
15382,33350,201025.0,-1.2791374,292.0,5.676754,0.0,0.0,1.0
15383,33350,201026.0,-0.5673655,404.0,6.001415,0.0,0.0,1.0
15384,33350,201027.0,-0.85681593,341.0,5.8318825,0.0,0.0,1.0
15385,33350,201028.0,-1.3627406,240.0,5.480639,0.0,0.0,1.0
15386,33350,201029.0,-0.63679945,388.0,5.961005,0.0,0.0,1.0
15387,33350,201030.0,-1.1119767,297.0,5.6937323,0.0,0.0,1.0
15388,33350,201031.0,-0.40514588,436.0,6.0776424,0.0,0.0,1.0
15389,33350,201032.0,-0.8451789,342.0,5.8348107,0.0,0.0,1.0
15390,33350,201033.0,-0.909905,305.0,5.7203116,0.0,0.0,1.0
15391,33350,201034.0,-1.0582662,317.0,5.7589016,0.0,0.0,1.0
15392,33350,201035.0,-0.82198244,346.0,5.846439,0.0,0.0,1.0
15393,33350,201036.0,-1.2853674,252.0,5.529429,0.0,0.0,1.0
15394,33350,201040.0,-0.87954617,325.0,5.7838254,0.0,0.0,1.0
15395,33350,201041.0,-0.805793,330.0,5.799093,0.0,0.0,1.0
15396,33350,201042.0,-0.4383477,389.0,5.963579,0.0,0.0,1.0
15397,33350,201043.0,-1.6076629,233.0,5.4510384,0.0,0.0,1.0
